commit_id,filename
ffcaefdbf,intermediate_source/reinforcement_q_learning.py
5eaaf3508,advanced_source/cpp_extension.rst
f11981952,advanced_source/super_resolution_with_onnxruntime.py
c1caaac26,beginner_source/blitz/cifar10_tutorial.py
df2be6a0d,beginner_source/saving_loading_models.py
f13d5e1d5,intermediate_source/memory_format_tutorial.py
f77603399,beginner_source/blitz/cifar10_tutorial.py
4bd116438,intermediate_source/reinforcement_q_learning.py
7c68af860,beginner_source/data_loading_tutorial.py
86ee4d0d1,intermediate_source/dist_tuto.rst
4f2ce0e89,beginner_source/data_loading_tutorial.py
f1a94fb15,beginner_source/dcgan_faces_tutorial.py
585563ec0,beginner_source/data_loading_tutorial.py
be9d2e6eb,intermediate_source/dynamic_quantization_bert_tutorial.rst
a67438ba5,intermediate_source/pipeline_tutorial.py
f9b584001,intermediate_source/torchvision_tutorial.rst
508023554,beginner_source/transformer_tutorial.py
0c83a7bb0,beginner_source/Intro_to_TorchScript_tutorial.py
a68556421,intermediate_source/dist_tuto.rst
4f0f5177d,intermediate_source/reinforcement_q_learning.py
3f9967dd5,prototype_source/ios_gpu_workflow.rst
e7932fc91,beginner_source/Intro_to_TorchScript_tutorial.py
8fea5d349,index.rst
cecea517b,beginner_source/examples_nn/polynomial_module.py
6738ff19a,beginner_source/blitz/cifar10_tutorial.py
666e12a5d,beginner_source/blitz/autograd_tutorial.py
49fe71db2,beginner_source/README.txt
167ef25f2,intermediate_source/README.txt
c47cfc1c0,beginner_source/nlp/pytorch_tutorial.py
4bf264ba2,intermediate_source/torchvision_tutorial.rst
78b37e09b,intermediate_source/fx_conv_bn_fuser.py
a7aa02c90,beginner_source/blitz/cifar10_tutorial.py
9b377fd4a,recipes_source/recipes/loading_data_recipe.py
7c6ff802f,prototype_source/fx_graph_mode_ptq_static.rst
30d0f3ae3,requirements.txt
9a43c95b7,beginner_source/blitz/autograd_tutorial.py
6fb4757ad,beginner_source/basics/quickstart_tutorial.py
4b84867a5,recipes_source/recipes/timer_quick_start.py recipes_source/recipes_index.rst
876707c82,beginner_source/blitz/neural_networks_tutorial.py
5016e7277,intermediate_source/seq2seq_translation_tutorial.py
3ea3439e6,_static/torchvision_finetuning_instance_segmentation.ipynb _static/tv-training-code.py intermediate_source/torchvision_tutorial.rst
61d9d4bfc,intermediate_source/char_rnn_classification_tutorial.py
70f82fe95,.jenkins/build.sh
1e0839fbb,README.md
0e9bbfc07,beginner_source/data_loading_tutorial.py
3e11c1f1d,advanced_source/static_quantization_tutorial.rst prototype_source/fx_graph_mode_ptq_static.rst
25ece55aa,beginner_source/pytorch_with_examples.rst
d92492e6a,advanced_source/cpp_extension.rst
c15c405ec,.circleci/scripts/build_for_windows.sh
ee6256c13,beginner_source/ptcheat.rst
af754cbda,recipes_source/cuda_rpc.rst recipes_source/recipes_index.rst recipes_source/zero_redundancy_optimizer.rst
7387edb61,advanced_source/cpp_extension.rst
b23c89a2d,.devcontainer/requirements.txt
a1aa3b96e,.jenkins/build.sh advanced_source/ddp_pipeline.py index.rst
2107a7a52,requirements.txt
34b350ba1,.circleci/scripts/build_for_windows.sh
d828a86b2,beginner_source/dcgan_faces_tutorial.py
51de9f9e7,advanced_source/ddp_pipeline_tutorial.py
002409a76,beginner_source/vt_tutorial.py
d62b1c130,_static/img/thumbnails/cropped/Training-Transformer-models-using-Pipeline-Parallelism.png index.rst intermediate_source/pipeline_tutorial.py
50ecf4046,.circleci/scripts/build_for_windows.sh
4ceb9c8c8,index.rst
0365c6acb,beginner_source/vt_tutorial.py requirements.txt
81dfd89a4,.jenkins/build.sh
cd07ceac8,.jenkins/build.sh
8894cbc8a,index.rst
1714f3ab9,beginner_source/audio_preprocessing_tutorial.py
468a52d87,recipes_source/recipes/profiler_recipe.py
f819e0b88,_templates/layout.html
a6066cb3a,.jenkins/build.sh
4794be6f7,.jenkins/build.sh _static/img/thumbnails/cropped/Training-Transformer-Models-using-Distributed-Data-Parallel-and-Pipeline-Parallelism.png advanced_source/ddp_pipeline_tutorial.py beginner_source/audio_preprocessing_tutorial.py beginner_source/text_sentiment_ngrams_tutorial.py beginner_source/transformer_tutorial.py index.rst intermediate_source/fx_conv_bn_fuser.py intermediate_source/fx_profiling_tutorial.py prototype_source/numeric_suite_tutorial.py requirements.txt
81e70018d,advanced_source/dynamic_quantization_tutorial.py
78cf46b85,beginner_source/dist_overview.rst
db6d74dd8,recipes_source/zero_redundancy_optimizer.rst
4d8e7881f,_templates/layout.html index.rst
8121690fe,_static/img/quickstart/comp-graph.png _static/img/quickstart/fashion_mnist.png _static/img/quickstart/optimizationloops.png _static/img/quickstart/typesdata.png beginner_source/basics/autogradqs_tutorial.py beginner_source/basics/buildmodel_tutorial.py beginner_source/basics/data_tutorial.py beginner_source/basics/intro.py beginner_source/basics/optimization_tutorial.py beginner_source/basics/qs_toc.txt beginner_source/basics/quickstart_tutorial.py beginner_source/basics/saveloadrun_tutorial.py beginner_source/basics/tensorqs_tutorial.py beginner_source/basics/transforms_tutorial.py index.rst
38d9474ac,prototype_source/fx_graph_mode_ptq_dynamic.py prototype_source/fx_graph_mode_ptq_static.rst
b56094c02,prototype_source/prototype_index.rst
8b1cc5955,_templates/layout.html
8313780d6,index.rst
8261008eb,intermediate_source/quantized_transfer_learning_tutorial.rst
243ed3569,_static/img/thumbnails/cropped/generic-pytorch-logo.png _static/img/thumbnails/cropped/graph-mode-dynamic-bert.png index.rst prototype_source/prototype_index.rst
7449ed372,beginner_source/fgsm_tutorial.py intermediate_source/spatial_transformer_tutorial.py
82d922b99,index.rst
9d46360b5,prototype_source/lite_interpreter.rst
8d0b5cc8d,.circleci/config.yml .devcontainer/Dockerfile .devcontainer/devcontainer.json build.sh
960192c2c,_templates/layout.html
ef58ce15e,recipes_source/recipes_index.rst recipes_source/zero_redundancy_optimizer.rst
587700609,index.rst
a6ae79a6d,intermediate_source/ddp_tutorial.rst
f0e867305,.circleci/scripts/build_for_windows.sh
9bf1bc71a,recipes_source/recipes/zeroing_out_gradients.py
2d8227c65,.devcontainer/requirements.txt
29e7620aa,_templates/layout.html
2337ff52c,.jenkins/build.sh requirements.txt
9b6839705,beginner_source/basics/tensorqs_tutorial.py
d835c5319,beginner_source/basics/autogradqs_tutorial.py
9f02a40ca,.devcontainer/Dockerfile .devcontainer/devcontainer.json .devcontainer/requirements.txt .gitignore _static/img/basics/comp-graph.png _static/img/basics/fashion_mnist.png _static/img/basics/optimizationloops.png _static/img/basics/typesdata.png _static/img/quickstart/comp-graph.png _static/img/quickstart/fashion_mnist.png _static/img/quickstart/optimizationloops.png _static/img/quickstart/typesdata.png beginner_source/basics/README.txt beginner_source/basics/autograd_tutorial.py beginner_source/basics/buildmodel_tutorial.py beginner_source/basics/data_tutorial.py beginner_source/basics/intro.py beginner_source/basics/optimization_tutorial.py beginner_source/basics/qs_toc.txt beginner_source/basics/quickstart_tutorial.py beginner_source/basics/saveloadrun_tutorial.py beginner_source/basics/tensor_tutorial.py beginner_source/basics/transforms_tutorial.py
347ce5c91,.jenkins/build.sh
a42fb20c8,beginner_source/nn_tutorial.py
77d01d464,prototype_source/README.txt prototype_source/fx_graph_mode_ptq_static.rst
a88183552,intermediate_source/dist_pipeline_parallel_tutorial.rst
7eb911421,index.rst
32970a34a,advanced_source/extend_dispatcher.rst
ec7da9821,beginner_source/torchtext_translation.py index.rst
1f9c7c46c,beginner_source/profiler.py recipes_source/recipes/profiler_recipe.py
0b3acfba5,_templates/layout.html
a6c4fd872,recipes_source/recipes/custom_dataset_transforms_loader.py recipes_source/recipes_index.rst
2a26aaf6a,advanced_source/dispatcher.rst advanced_source/extend_dispatcher.rst index.rst
9a38f3d41,beginner_source/profiler.py recipes_source/recipes/profiler_recipe.py recipes_source/recipes_index.rst
203099a02,_static/img/8_workers.png _static/img/oneworker.png recipes_source/distributed_rpc_profiling.rst
7045082ff,Makefile prototype_source/fx_graph_mode_ptq_static.py prototype_source/graph_mode_static_quantization_tutorial.py
46de0698a,advanced_source/static_quantization_tutorial.py index.rst
6ce4bb072,prototype_source/README.txt prototype_source/fx_graph_mode_quant_guide.py
c5794c9b9,beginner_source/dist_overview.rst
e72255a40,beginner_source/Intro_to_TorchScript_tutorial.py
c5fe766c7,prototype_source/README.txt prototype_source/fx_graph_mode_ptq_dynamic.py
b3dd09e4d,_static/img/dag_autograd.png beginner_source/blitz/autograd_tutorial.py beginner_source/blitz/tensor_tutorial.py beginner_source/deep_learning_60min_blitz.rst
5ea0ff64d,beginner_source/profiler.py index.rst
5edc9f4b3,recipes_source/recipes/Captum_Recipe.py
f2ac2534e,beginner_source/profiler_tutorial_.py index.rst
9a86d97cc,index.rst intermediate_source/mario_rl_tutorial.py
f36e7a598,.circleci/scripts/build_for_windows.sh _static/img/mario.gif _static/img/mario_env.png index.rst intermediate_source/mario_rl_tutorial.py requirements.txt
0e7d61073,prototype_source/README.txt prototype_source/fx_graph_mode_ptq_static.py
669717ebb,
9e6f2c4f8,beginner_source/nlp/sequence_models_tutorial.py
5b42d6cec,intermediate_source/dist_tuto.rst
ce58d5904,beginner_source/examples_autograd/polynomial_autograd.py beginner_source/examples_autograd/polynomial_custom_function.py beginner_source/examples_autograd/tf_two_layer_net.py beginner_source/examples_autograd/two_layer_net_autograd.py beginner_source/examples_autograd/two_layer_net_custom_function.py beginner_source/examples_nn/dynamic_net.py beginner_source/examples_nn/polynomial_module.py beginner_source/examples_nn/polynomial_nn.py beginner_source/examples_nn/polynomial_optim.py beginner_source/examples_tensor/polynomial_numpy.py beginner_source/examples_tensor/polynomial_tensor.py beginner_source/examples_tensor/two_layer_net_numpy.py beginner_source/pytorch_with_examples.rst
133e5b6a8,beginner_source/torchtext_translation_tutorial.py
3128e1310,beginner_source/transformer_tutorial.py
8777ee2f6,recipes_source/recipes/benchmark.py recipes_source/recipes/profiler.py recipes_source/recipes_index.rst
1fa08cbb0,beginner_source/nn_tutorial.py
33dc820d0,_static/mnist.pkl.gz
d49ce5ce4,requirements.txt
45e4f2a1c,beginner_source/deeplabv3_on_android.rst beginner_source/deeplabv3_on_ios.rst
73b6cd9a9,README.md
9ecc44a60,beginner_source/examples_autograd/two_layer_net_autograd.py beginner_source/examples_autograd/two_layer_net_custom_function.py
e6167a9e5,intermediate_source/speech_command_recognition_with_torchaudio.py
0f6b204f1,beginner_source/audio_preprocessing_tutorial.py
7bd031519,index.rst
65778b9f3,_static/img/deeplabv3_android.png _static/img/deeplabv3_android2.png _static/img/deeplabv3_ios.png _static/img/deeplabv3_ios2.png beginner_source/deeplabv3_on_android.rst beginner_source/deeplabv3_on_ios.rst recipes_source/fuse.rst recipes_source/model_preparation_ios.rst recipes_source/quantization.rst recipes_source/script_optimized.rst
74b76631c,prototype_source/nnapi_mobilenetv2.rst
0f29eeb2d,.circleci/config.yml .circleci/scripts/build_for_windows.sh
12cecd116,_static/img/thumbnails/cropped/torchaudio-speech.png index.rst
7e1cee8f5,intermediate_source/speech_command_recognition_with_torchaudio.py
9a4d70270,prototype_source/ios_gpu_workflow.rst prototype_source/vulkan_workflow.rst
58dd3cd79,_templates/layout.html
603773e1d,requirements.txt
89acae0ac,conf.py requirements.txt
488a2ebc4,intermediate_source/torchvision_tutorial.rst
9d536966a,beginner_source/chatbot_tutorial.py
e5f60c643,advanced_source/dynamic_quantization_tutorial.py beginner_source/transformer_tutorial.py prototype_source/graph_mode_static_quantization_tutorial.py
1c1f40d5f,advanced_source/static_quantization_tutorial.py
40f802750,beginner_source/transformer_tutorial.py
8eb4e3da4,intermediate_source/ddp_tutorial.rst
5c7e38b69,advanced_source/transformer__timeseries_cpp_tutorial/CMakeLists.txt advanced_source/transformer__timeseries_cpp_tutorial/scheduler.h advanced_source/transformer__timeseries_cpp_tutorial/transformer_timeseries.cpp
84bf3e32e,prototype_source/ios_gpu_workflow.rst recipes_source/fuse.rst recipes_source/model_preparation_android.rst recipes_source/model_preparation_ios.rst recipes_source/ptmobile_recipes_summary.rst recipes_source/quantization.rst recipes_source/recipes_index.rst recipes_source/script_optimized.rst
41f58c154,prototype_source/vmap_recipe.py
a299e79e4,prototype_source/README.txt prototype_source/vulkan_workflow.rst
33d9583dc,beginner_source/audio_preprocessing_tutorial.py
e96ab7839,beginner_source/audio_preprocessing_tutorial.py
ded4e8d1d,_templates/layout.html
2751bf30d,beginner_source/aws_distributed_training_tutorial.py index.rst
50555db77,beginner_source/saving_loading_models.py
3423f67c4,recipes_source/mobile_perf.rst
bd1dfa397,advanced_source/dispatcher.rst
3208184cf,intermediate_source/dynamic_quantization_bert_tutorial.rst
6973eb2e8,advanced_source/rpc_ddp_tutorial/main.py intermediate_source/dist_pipeline_parallel_tutorial.rst
258f422fd,.jenkins/remove_runnable_code.py
96d42011d,recipes_source/recipes/tuning_guide.py recipes_source/recipes_index.rst
468124c8d,beginner_source/dist_overview.rst
f1e682ea9,intermediate_source/model_parallel_tutorial.py
cba6b8505,_static/img/thumbnails/cropped/profile.png recipes_source/distributed_rpc_profiling.rst recipes_source/recipes_index.rst
ba6070e0b,beginner_source/transformer_tutorial.py
fe33b549f,_static/img/thumbnails/cropped/amp.png advanced_source/dispatcher.rst recipes_source/recipes/README.txt recipes_source/recipes/amp_recipe.py recipes_source/recipes_index.rst
ee5e4483a,recipes_source/recipes/defining_a_neural_network.py
4a7010175,beginner_source/nlp/pytorch_tutorial.py
ae17b15e3,_static/img/ray-tune.png beginner_source/hyperparameter_tuning_tutorial.py index.rst requirements.txt
3191c0cbb,beginner_source/nlp/sequence_models_tutorial.py
e60c6af16,index.rst
1707a9022,index.rst
4bfe3380a,.circleci/config.yml
770abb205,.circleci/config.yml
b458ced83,recipes_source/recipes_index.rst
6ab3a3771,intermediate_source/model_parallel_tutorial.py
de2571faa,advanced_source/dispatcher.rst
fdbe99c17,beginner_source/data_loading_tutorial.py beginner_source/dcgan_faces_tutorial.py
c61e49c76,intermediate_source/memory_format_tutorial.py
fa7cff744,recipes_source/recipes/what_is_state_dict.py
78e91c54d,recipes_source/recipes/defining_a_neural_network.py
df09dc895,index.rst
507a47399,.jenkins/build.sh requirements.txt
eb01560ea,.circleci/scripts/build_for_windows.sh
cca97f011,.circleci/config.yml .circleci/scripts/build_for_windows.sh .circleci/scripts/install_conda.bat .circleci/scripts/windows_cuda_install.sh
bc9cac0a7,.circleci/config.yml .circleci/scripts/build_for_windows.sh .circleci/scripts/install_conda.bat .circleci/scripts/windows_cuda_install.sh
b97599af0,.circleci/config.yml .circleci/scripts/build_for_windows.sh .circleci/scripts/install_conda.bat .circleci/scripts/windows_cuda_install.sh
0beaf014d,prototype_source/README.txt
703c478bb,Makefile prototype_source/README.txt prototype_source/graph_mode_static_quantization_tutorial.py
b6c28ef63,_static/img/compare_output.png _static/img/compare_stub.png _static/img/shadow.png advanced_source/torch_script_custom_classes.rst advanced_source/torch_script_custom_classes/custom_class_project/class.cpp prototype_source/README.md prototype_source/numeric_suite_tutorial.py recipes_source/recipes_index.rst
1b5d762d7,_static/img/rpc-images/batch.png _static/img/rpc_trace_img.png _static/img/thumbnails/cropped/Combining-Distributed-DataParallel-with-Distributed-RPC-Framework.png _static/img/thumbnails/cropped/Distributed-Pipeline-Parallelism-Using-RPC.png _static/img/thumbnails/cropped/Implementing-Batch-RPC-Processing-Using-Asynchronous-Executions.png _static/img/thumbnails/cropped/PyTorch-Distributed-Overview.png _static/img/thumbnails/cropped/TorchScript-Parallelism.jpg _static/img/thumbnails/cropped/android.png _static/img/thumbnails/cropped/ios.png _static/img/thumbnails/cropped/mobile.png _static/img/thumbnails/cropped/profiler.png _static/img/trace_img.png advanced_source/rpc_ddp_tutorial.rst advanced_source/rpc_ddp_tutorial/main.py advanced_source/torch-script-parallelism.rst beginner_source/dist_overview.rst beginner_source/saving_loading_models.py conf.py index.rst intermediate_source/ddp_tutorial.rst intermediate_source/dist_pipeline_parallel_tutorial.rst intermediate_source/dist_tuto.rst intermediate_source/rpc_async_execution.rst intermediate_source/rpc_param_server_tutorial.rst intermediate_source/rpc_tutorial.rst prototype_source/distributed_rpc_profiling.rst prototype_source/graph_mode_dynamic_bert_tutorial.rst prototype_source/torchscript_freezing.py recipes_source/android_native_app_with_custom_op.rst recipes_source/mobile_perf.rst recipes_source/recipes/README.txt recipes_source/recipes/profiler.py recipes_source/recipes_index.rst
11569e0db,beginner_source/dcgan_faces_tutorial.py
afede4cf2,prototype_source/README.md
b6ffdb948,advanced_source/dispatcher.rst advanced_source/dispatcher/CMakeLists.txt advanced_source/dispatcher/op.cpp advanced_source/dispatcher/test.py index.rst
0075e3831,prototype_source/README.md
fa90381cd,prototype_source/README.txt
32e5407cf,advanced_source/torch_script_custom_classes.rst advanced_source/torch_script_custom_classes/custom_class_project/class.cpp
c6059ec98,.gitignore advanced_source/torch_script_custom_classes.rst advanced_source/torch_script_custom_classes/CMakeLists.txt advanced_source/torch_script_custom_classes/custom_class_project/CMakeLists.txt advanced_source/torch_script_custom_classes/custom_class_project/class.cpp advanced_source/torch_script_custom_classes/custom_class_project/custom_test.py advanced_source/torch_script_custom_classes/custom_class_project/export_attr.py advanced_source/torch_script_custom_classes/custom_class_project/save.py advanced_source/torch_script_custom_classes/infer.cpp advanced_source/torch_script_custom_classes/run.sh advanced_source/torch_script_custom_classes/run2.sh advanced_source/torch_script_custom_ops.rst
f90f77375,prototype_source/README.md
999a02977,advanced_source/torch_script_custom_ops.rst
3e32d228c,advanced_source/torch_script_custom_ops.rst advanced_source/torch_script_custom_ops/op.cpp advanced_source/torch_script_custom_ops/smoke_test.py advanced_source/torch_script_custom_ops/test.py
3740027fe,advanced_source/torch_script_custom_ops.rst advanced_source/torch_script_custom_ops/CMakeLists.txt advanced_source/torch_script_custom_ops/op.cpp
9b0635d5e,advanced_source/neural_style_tutorial.py
c83c23de9,
958aa33b7,intermediate_source/torchvision_tutorial.rst
67f76d325,README.md
d32aa04a5,README.md
23fb4c73f,
494d037fc,prototype_source/README.txt
fb779e1f7,.jenkins/build.sh
26511ccdb,conf.py
01fc1306d,.jenkins/build.sh
b6d1838fc,prototype_source/README.md
68c22a0ba,conf.py
0d48b724f,
9a7250d25,
43e3eb769,
740c3a6c3,Makefile conf.py
b511d9573,.gitignore
8d32bae6e,
67032d771,
2651a2537,intermediate_source/dist_tuto.rst
45d02c713,intermediate_source/memory_format_tutorial.py
a9bd604fa,advanced_source/dynamic_quantization_tutorial.py advanced_source/static_quantization_tutorial.py index.rst intermediate_source/dynamic_quantization_bert_tutorial.rst intermediate_source/memory_format_tutorial.py intermediate_source/named_tensor_tutorial.py intermediate_source/quantized_transfer_learning_tutorial.rst intermediate_source/rpc_tutorial.rst recipes_source/recipes/dynamic_quantization.py
d40dc05d8,README.md
c45042cc0,README.md
f7d736060,README.md
c708c47aa,
1d6cf0605,
9dd369cd5,
4929b1042,Makefile
7e3845c87,Makefile
732a85904,index.rst
99d15ce2b,
a912b81e2,
9dbc8fce0,
3a8a60c54,beginner_source/examples_nn/two_layer_net_optim.py
5427598a8,src/pytorch-sphinx-theme
f149e1091,recipes_source/recipes_index.rst src/pytorch-sphinx-theme
4cbbacd03,intermediate_source/char_rnn_classification_tutorial.py intermediate_source/char_rnn_generation_tutorial.py
16045a5ba,recipes_source/recipes_index.rst
a413aa5b8,
a016771c9,
66e21e2f2,index.rst recipes/index.rst recipes/recipes/dynamic_quantization.ipynb recipes/recipes/dynamic_quantization.py recipes/recipes/dynamic_quantization.rst recipes_source/recipes/dynamic_quantization.py
70cb8ac53,index.rst
2dfc6aa6e,index.rst
11fa3df63,
104a4f826,index.rst
827254a7f,.jenkins/build.sh recipes/recipes_index.rst recipes_source/deployment_with_flask.rst recipes_source/recipes_index.rst recipes_source/torchscript_inference.rst
ee2d4b413,.jenkins/build.sh recipes_source/deployment_with_flask.rst recipes_source/torchscript_inference.rst
bf2d71115,recipes/recipes/tensorboard_with_pytorch.ipynb recipes/recipes/tensorboard_with_pytorch.py recipes/recipes/tensorboard_with_pytorch.rst recipes_source/recipes/tensorboard_with_pytorch.py
d4cd58d54,
3434ad66f,index.rst recipes/recipes_index.rst recipes_source/recipes_index.rst
78d16dd09,index.rst
cd0740d86,index.rst
144b3f789,_static/img/thumbnails/cropped/experimental-Channels-Last-Memory-Format-in-PyTorch.png index.rst
dcce05f17,index.rst recipes/deployment_with_flask.rst recipes/recipes/tensorboard_with_pytorch.ipynb recipes/recipes/tensorboard_with_pytorch.py recipes/recipes/tensorboard_with_pytorch.rst recipes/torchscript_inference.rst recipes_source/deployment_with_flask.rst recipes_source/torchscript_inference.rst
65f78a689,recipes/recipes/tensorboard_with_pytorch.ipynb recipes/recipes/tensorboard_with_pytorch.py recipes/recipes/tensorboard_with_pytorch.rst recipes/recipes_index.rst recipes_source/recipes/tensorboard_with_pytorch.py recipes_source/recipes_index.rst
84673d62b,recipes/recipes/tensorboard_with_pytorch.ipynb recipes/recipes/tensorboard_with_pytorch.py recipes/recipes/tensorboard_with_pytorch.rst recipes_source/recipes/tensorboard_with_pytorch.py
d577f664e,recipes/index.rst recipes/recipes/tensorboard_with_pytorch.ipynb recipes/recipes/tensorboard_with_pytorch.py recipes/recipes/tensorboard_with_pytorch.rst recipes_source/recipes/tensorboard_with_pytorch.py
eac0ae97a,recipes/recipes/defining_a_neural_network.ipynb recipes/recipes/defining_a_neural_network.py recipes/recipes/defining_a_neural_network.rst recipes/recipes/loading_data_recipe.ipynb recipes/recipes/loading_data_recipe.py recipes/recipes/loading_data_recipe.rst recipes/recipes/saving_and_loading_models_for_inference.ipynb recipes/recipes/saving_and_loading_models_for_inference.py recipes/recipes/saving_and_loading_models_for_inference.rst recipes/recipes/warmstarting_model_using_parameters_from_a_different_model.ipynb recipes/recipes/warmstarting_model_using_parameters_from_a_different_model.py recipes/recipes/warmstarting_model_using_parameters_from_a_different_model.rst recipes/recipes/what_is_state_dict.ipynb recipes/recipes/what_is_state_dict.py recipes/recipes/what_is_state_dict.rst recipes/recipes/zeroing_out_gradients.ipynb recipes/recipes/zeroing_out_gradients.py recipes/recipes/zeroing_out_gradients.rst recipes_source/recipes/defining_a_neural_network.py recipes_source/recipes/loading_data_recipe.py recipes_source/recipes/saving_and_loading_models_for_inference.py recipes_source/recipes/warmstarting_model_using_parameters_from_a_different_model.py recipes_source/recipes/what_is_state_dict.py recipes_source/recipes/zeroing_out_gradients.py
61084b57d,recipes/recipes_index.rst recipes_source/recipes_index.rst
91223205c,_static/img/thumbnails/cropped/what-is-a-state-dict.PNG _static/img/thumbnails/cropped/zeroing-out-gradients.PNG
c89fd4e57,_static/img/thumbnails/cropped/what-is-a-state-dict.PNG _static/img/thumbnails/cropped/zeroing-out-gradients.PNG
fc2813bbc,_static/img/thumbnails/cropped/defining-a-network.PNG _static/img/thumbnails/cropped/loading-data.PNG _static/img/thumbnails/cropped/saving-and-loading-general-checkpoint.PNG _static/img/thumbnails/cropped/saving-and-loading-models-across-devices.PNG _static/img/thumbnails/cropped/saving-and-loading-models-for-inference.PNG _static/img/thumbnails/cropped/saving-multiple-models.PNG _static/img/thumbnails/cropped/warmstarting-models.PNG
2c4cf6580,
9406d3531,index.rst recipes/recipes_index.rst recipes_source/recipes_index.rst
08bd1b476,
46b394d39,_static/img/thumbnails/cropped/loading-data-in-pytorch.png recipes_source/recipes_index.rst
935bace7b,_static/img/thumbnails/cropped/loading-data-in-pytorch.png recipes/recipes_index.rst recipes_source/recipes_index.rst
93884008f,src/pytorch_sphinx_theme-1
bf326bc97,_static/img/thumbnails/cropped/custom-datasets-transforms-and-dataloaders.png _static/img/thumbnails/cropped/model-interpretability-using-captum.png _static/img/thumbnails/cropped/torchscript_overview.png _static/img/thumbnails/cropped/using-dynamic-post-training-quantization.png _static/img/thumbnails/cropped/using-flask-create-restful-api.png index.rst recipes/recipes_index.rst recipes_source/recipes_index.rst src/pytorch-sphinx-theme src/pytorch_sphinx_theme-1
