commit id,author,date,title,changed files,lines added,lines deleted,filenames
0fa807476,Soumith Chintala,2018-12-19,Merge pull request #389 from mike7ant/master,,,,
46aaed60e,Peter Goldsborough,2018-12-19,Add attention block about types,1,9,,advanced_source/torch_script_custom_ops.rst  
c0aa1a93c,Peter Goldsborough,2018-12-19,Link to FAQ on main page in custom ops tutorial,1,3,32,advanced_source/torch_script_custom_ops.rst  
4703db174,Junghwan Park,2018-12-19,fix typo in cheat sheet (#381),1,4,16,beginner_source/PyTorch Cheat.md  
b7569a37b,Michael Antonov,2018-12-18,Fixed comment typos and training values.,1,15,16,intermediate_source/reinforcement_q_learning.py  
5f1dcfe59,Michael Antonov,2018-12-17,Fixed reinforcement learning to run with any screen size; added diagrams.,2,71,27,_static/img/reinforcement_learning_diagram.jpg intermediate_source/reinforcement_q_learning.py  
4779db87b,Soumith Chintala,2018-12-17,Merge pull request #388 from sidazhang/type_notes,,,,
e01fb8963,Sidney Zhang,2018-12-17,add custom types,1,31,,advanced_source/torch_script_custom_ops.rst  
96c053751,Soumith Chintala,2018-12-16,Merge pull request #387 from vra/patch-1,,,,
0b1905a31,Yunfeng Wang,2018-12-16,fix typo,1,2,2,beginner_source/blitz/cifar10_tutorial.py  
4460f6a7c,Soumith Chintala,2018-12-14,Merge pull request #385 from zasdfgbnm/jacobian-vec-product,,,,
6b503545a,Xiang Gao,2018-12-13,jacobian-vector-product,1,47,4,beginner_source/blitz/autograd_tutorial.py  
f20284391,Soumith Chintala,2018-12-13,Merge pull request #382 from aobo-y/patch-1,,,,
b93ce6e23,Aobo Yang,2018-12-13,fix crossentropy size in chatbot to align mask,1,1,1,beginner_source/chatbot_tutorial.py  
a46b6437b,Soumith Chintala,2018-12-12,Merge pull request #370 from SsnL/patch-1,,,,
8a9f9576d,Will Feng,2018-12-09,[WIP] Fix aws_distributed_training_tutorial (#380),1,7,18,.jenkins/build.sh  
75884b5f0,Soumith Chintala,2018-12-09,Merge pull request #379 from orrblue/master,,,,
f96d56ce6,Nitzan Orr,2018-12-08,Added line to actually display the image,1,1,,beginner_source/blitz/cifar10_tutorial.py  
c47c4d90d,Will Feng,2018-12-07,Re-enable learning_hybrid_frontend_through_example_tutorial.py (#377),2,14,21,.jenkins/build.sh beginner_source/hybrid_frontend/learning_hybrid_frontend_through_example_tutorial.py  
c64413c2e,Will Feng,2018-12-07,Clean up build.sh (#375),1,1,,.jenkins/build.sh  
f12df99b6,Will Feng,2018-12-07,Add link to aws_distributed_training_tutorial (#376),1,6,,index.rst  
6b50c1852,Will Feng,2018-12-07,Re-enable deploy_seq2seq_hybrid_frontend_tutorial.py (#374),1,1,,.jenkins/build.sh  
87cf35dc5,Will Feng,2018-12-07,re-enable gh-pages push from CircleCI,1,16,17,.jenkins/build.sh  
a6b20d317,Will Feng,2018-12-07, Fix tutorial generation issues (#373),10,131,28,.jenkins/build.sh .jenkins/remove_invisible_code_block_batch.sh .jenkins/remove_invisible_code_block_from_html.py .jenkins/remove_invisible_code_block_from_ipynb.py .jenkins/remove_invisible_code_block_from_py.py .jenkins/remove_invisible_code_block_from_rst_txt.py beginner_source/former_torchies/README.txt beginner_source/former_torchies/autograd_tutorial_old.py beginner_source/former_torchies/tensor_tutorial_old.py beginner_source/former_torchies_tutorial.rst  
fe4cbcd0f,Will Feng,2018-12-07,Disable gh-pages push from CircleCI,1,17,16,.jenkins/build.sh  
1ccddb3f6,Will Feng,2018-12-07,fix branch check,1,1,1,.circleci/config.yml  
4e0fe5ea8,Will Feng,2018-12-07,check existence of AWS credentials (#372),1,8,,.circleci/config.yml  
508f98535,Will Feng,2018-12-06,"Parallel build for tutorial,and move build to CircleCI (#366)",19,546,60,.circleci/config.yml .jenkins/build.sh .jenkins/delete_html_file_with_runnable_code_removed.py .jenkins/remove_invisible_code_block_batch.sh .jenkins/remove_invisible_code_block_from_html.py .jenkins/remove_runnable_code.py .jenkins/replace_tutorial_html_content.py Makefile advanced_source/neural_style_tutorial.py beginner_source/audio_classifier_tutorial.py beginner_source/blitz/cifar10_tutorial.py beginner_source/data_loading_tutorial.py beginner_source/dcgan_faces_tutorial.py beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py beginner_source/fgsm_tutorial.py beginner_source/finetuning_torchvision_models_tutorial.py beginner_source/transfer_learning_tutorial.py requirements.txt src/pytorch-sphinx-theme  
e05cfa472,Brian Johnson,2018-12-06,Updating for PT 1.0 release (#362),7,6,14,.jenkins/build.sh _static/img/autodiff.png advanced_source/cpp_export.rst beginner_source/chatbot_tutorial.py beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py beginner_source/hybrid_frontend/learning_hybrid_frontend_through_example_tutorial.py index.rst  
73fa8536b,Soumith Chintala,2018-12-06,Merge pull request #367 from goldsborough/dead-faq-link,,,,
b1f3f3156,Teng Li,2018-12-05,[UPDATED] AWS distributed training tutorial (#368),1,695,,beginner_source/aws_distributed_training_tutorial.py  
2fc25c2e0,Tongzhou Wang,2018-12-05,fix tutorial comment,1,1,1,beginner_source/blitz/autograd_tutorial.py  
a3d5eed9d,Peter Goldsborough,2018-12-04,Fix FAQ link,1,2,2,advanced_source/cpp_extension.rst  
59185f929,Brendan,2018-11-30,Remove unnecessary js files in _static (#365),4,749,,_static/js/theme.js _static/js/vendor/anchor.min.js _static/js/vendor/bootstrap.min.js _static/js/vendor/popper.min.js  
9833e5490,Soumith Chintala,2018-11-29,Merge pull request #364 from goldsborough/custom-ops-link,,,,
609e55a37,Peter Goldsborough,2018-11-29,Fix link to tutorial repo,1,1,1,advanced_source/torch_script_custom_ops.rst  
3f1dd7547,Soumith Chintala,2018-11-28,Merge pull request #363 from goldsborough/custom-ops,,,,
bdbb8549f,Peter Goldsborough,2018-11-28,Adding tutorial for TorchScript custom ops,2,1090,6,advanced_source/torch_script_custom_ops.rst index.rst  
667663c99,Michael Bunsen,2018-11-26,Fix typo in reinforcement learning tutorial (#361),1,1,1,intermediate_source/reinforcement_q_learning.py  
5e48246d3,Joel Marcey,2018-11-22,Add `LC_ALL` to force a default locale (#360),2,6,,Makefile README.md  
a2b1aac53,Brian Johnson,2018-11-20,Debugging update. (#356),4,5,5,.jenkins/build.sh advanced_source/cpp_export.rst intermediate_source/spatial_transformer_tutorial.py requirements.txt  
1dc0de7f7,Soumith Chintala,2018-11-19,Merge pull request #359 from JoelMarcey/http-to-https,,,,
24413734d,Joel Marcey,2018-11-19,http to https for pytorch.org in the tutorial documentation,27,59,59,advanced_source/README.txt advanced_source/cpp_export.rst advanced_source/cpp_extension.rst advanced_source/neural_style_tutorial.py advanced_source/super_resolution_with_caffe2.py beginner_source/README.txt beginner_source/blitz/README.txt beginner_source/blitz/autograd_tutorial.py beginner_source/blitz/cifar10_tutorial.py beginner_source/blitz/data_parallel_tutorial.py beginner_source/blitz/neural_networks_tutorial.py beginner_source/blitz/tensor_tutorial.py beginner_source/chatbot_tutorial.py beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py beginner_source/former_torchies/README.txt beginner_source/former_torchies/parallelism_tutorial.py beginner_source/hybrid_frontend/README.txt beginner_source/hybrid_frontend/learning_hybrid_frontend_through_example_tutorial.py beginner_source/nlp/README.txt beginner_source/nlp/pytorch_tutorial.py beginner_source/transfer_learning_tutorial.py index.rst intermediate_source/README.txt intermediate_source/char_rnn_classification_tutorial.py intermediate_source/char_rnn_generation_tutorial.py intermediate_source/dist_tuto.rst intermediate_source/seq2seq_translation_tutorial.py  
400e21b9f,Soumith Chintala,2018-11-19,Merge pull request #358 from tczhangzhi/patch-1,,,,
44d03154e,Geovanni Zhang,2018-11-20,Fix wrong parameter.,1,1,1,advanced_source/cpp_extension.rst  
31d9132d1,Soumith Chintala,2018-11-07,Merge pull request #346 from brianjo/master,,,,
efb823586,Peter Goldsborough,2018-11-01,Some nits in TorchScript export tutorial + note about cuda (#349),1,11,4,advanced_source/cpp_export.rst  
90670932c,Rui Zhu,2018-11-01,"Removed onnx_caffe2 and related docs,update to caffe2.python.onnx (#348)",1,6,6,advanced_source/super_resolution_with_caffe2.py  
f754198e4,Brian Johnson,2018-10-30,file fixes,1,87,177,beginner_source/nn_basics.py  
ac64c0b11,Peter Goldsborough,2018-10-29,Create FAQ for C++ extensions (#345),1,5,4,advanced_source/cpp_extension.rst  
72f1f1ca6,Brian Johnson,2018-10-24,Added Autograd and graphics to blitz page,3,10,1,_static/img/autodiff.png beginner_source/blitz/README.txt beginner_source/deep_learning_60min_blitz.rst  
945371a6b,Eric Nakagawa,2018-10-23,Merge pull request #344 from shiftlab/PYT-304,,,,
335ddac8d,Pat Mellon,2018-10-23,[PYT-304] Add Google pixel code,1,2,1,_templates/layout.html  
d6936ff07,Matthew Inkawhich,2018-10-23,Fixed headings in saving_loading_models tutorial and wording/grammatical nits in chatbot_tutorial (#343),2,18,17,beginner_source/chatbot_tutorial.py beginner_source/saving_loading_models.py  
1df096b06,Brian Johnson,2018-10-22,Added nn_basics tutorial,1,959,,beginner_source/nn_basics.py  
2ca462b41,Kaiyu Yue,2018-10-14,fix the web link (#339),1,1,1,README.md  
79217a1b7,Abhishek Rao,2018-10-11,Fix line endings in windows machine (#336),1,1,1,beginner_source/chatbot_tutorial.py  
8bcd0ac63,Eric Nakagawa,2018-10-03,Merge pull request #333 from ericnakagawa/master,,,,
deef00a63,Eric Nakagawa,2018-10-03,Merge remote-tracking branch 'upstream/rc1',,,,
5a45a73f1,Eric Nakagawa,2018-10-02,Merge pull request #332 from ericnakagawa/rc1,,,,
e63f10103,Eric Nakagawa,2018-10-02,Add back missing tutorial gallery thumbs,130,15150,,_static/ajax-loader.gif _static/basic.css _static/broken_example.png _static/comment-bright.png _static/comment-close.png _static/comment.png _static/css/pytorch_theme.css _static/doctools.js _static/documentation_options.js _static/down-pressed.png _static/down.png _static/file.png _static/fonts/FreightSans/freight-sans-light.woff _static/fonts/FreightSans/freight-sans-light.woff2 _static/fonts/FreightSans/freight-sans-regular.woff _static/fonts/FreightSans/freight-sans-regular.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Light.woff _static/fonts/IBMPlexMono/IBMPlexMono-Light.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Medium.woff _static/fonts/IBMPlexMono/IBMPlexMono-Medium.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Regular.woff _static/fonts/IBMPlexMono/IBMPlexMono-Regular.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-SemiBold.woff _static/fonts/IBMPlexMono/IBMPlexMono-SemiBold.woff2 _static/gallery.css _static/images/arrow-down-orange.svg _static/images/arrow-right-with-tail.svg _static/images/chevron-down-grey.svg _static/images/chevron-right-orange.svg _static/images/chevron-right-white.svg _static/images/home-footer-background.jpg _static/images/icon-close.svg _static/images/icon-menu-dots-dark.svg _static/images/logo-dark.svg _static/images/logo-facebook-dark.svg _static/images/logo-icon.svg _static/images/logo-twitter-dark.svg _static/images/logo.svg _static/images/view-page-source-icon.svg _static/img/ONNXLive.png _static/img/SRResNet.png _static/img/Variable.png _static/img/cartpole.gif _static/img/cat.jpg _static/img/cat_224x224.jpg _static/img/cat_output1.png _static/img/char_rnn_generation.png _static/img/chat.png _static/img/chatbot/RNN-bidirectional.png _static/img/chatbot/attn1.png _static/img/chatbot/attn2.png _static/img/chatbot/bot.png _static/img/chatbot/diff.png _static/img/chatbot/global_attn.png _static/img/chatbot/grad_clip.png _static/img/chatbot/pytorch_workflow.png _static/img/chatbot/scores.png _static/img/chatbot/seq2seq_batches.png _static/img/chatbot/seq2seq_ts.png _static/img/cifar10.png _static/img/cpp_logo.png _static/img/data_parallel.png _static/img/dcgan_generator.png _static/img/distributed/DistPyTorch.jpg _static/img/distributed/all_gather.pdf _static/img/distributed/all_gather.png _static/img/distributed/all_reduce.pdf _static/img/distributed/all_reduce.png _static/img/distributed/broadcast.png _static/img/distributed/gather.png _static/img/distributed/reduce.png _static/img/distributed/scatter.png _static/img/distributed/send_recv.png _static/img/distributed/send_recv_big.png _static/img/dynamic_graph.gif _static/img/fgsm_panda_image.png _static/img/hybrid.png _static/img/hybrid_frontend/220px-KnnClassification.png _static/img/hybrid_frontend/iris_pic.jpg _static/img/hybrid_frontend/pytorch_workflow_small.jpg _static/img/landmarked_face2.png _static/img/mnist.png _static/img/neural-style/dancing.jpg _static/img/neural-style/neuralstyle.png _static/img/neural-style/picasso.jpg _static/img/neural-style/sphx_glr_neural_style_tutorial_001.png _static/img/neural-style/sphx_glr_neural_style_tutorial_002.png _static/img/neural-style/sphx_glr_neural_style_tutorial_003.png _static/img/neural-style/sphx_glr_neural_style_tutorial_004.png _static/img/panda.png _static/img/pytorch-logo-dark.png _static/img/pytorch-logo-dark.svg _static/img/rnnclass.png _static/img/scipynumpy.png _static/img/seq2seq_flat.png _static/img/stn/FSeq.png _static/img/stn/Five.gif _static/img/stn/stn-arch.png _static/img/stn/tr.png _static/img/tensor_illustration.png _static/img/tensor_illustration_flat.png _static/img/thumbnails/220px-KnnClassification.png _static/img/thumbnails/babel.jpg _static/img/thumbnails/default.png _static/img/thumbnails/examples.png _static/img/thumbnails/eye.png _static/img/thumbnails/floppy.png _static/img/thumbnails/landmarked_face2.png _static/img/thumbnails/pytorch-logo-flat.png _static/img/thumbnails/sphx_glr_transfer_learning_tutorial_001.png _static/img/thumbnails/torch-logo.png _static/img/torch-nn-vs-pytorch-nn.png _static/jquery-3.2.1.js _static/jquery.js _static/js/modernizr.min.js _static/js/theme.js _static/js/vendor/anchor.min.js _static/js/vendor/bootstrap.min.js _static/js/vendor/popper.min.js _static/minus.png _static/no_image.png _static/plus.png _static/pygments.css _static/pytorch-logo-dark.svg _static/searchtools.js _static/underscore-1.3.1.js _static/underscore.js _static/up-pressed.png _static/up.png _static/websupport.js  
ac0b33718,Eric Nakagawa,2018-10-02,Merge pull request #331 from ericnakagawa/rc1,,,,
a95560497,Eric Nakagawa,2018-10-02,Reverting _static folder to master branch,131,26578,,_static/ajax-loader.gif _static/basic.css _static/broken_example.png _static/comment-bright.png _static/comment-close.png _static/comment.png _static/css/pytorch_theme.css _static/css/theme.css _static/doctools.js _static/documentation_options.js _static/down-pressed.png _static/down.png _static/file.png _static/fonts/FreightSans/freight-sans-light.woff _static/fonts/FreightSans/freight-sans-light.woff2 _static/fonts/FreightSans/freight-sans-regular.woff _static/fonts/FreightSans/freight-sans-regular.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Light.woff _static/fonts/IBMPlexMono/IBMPlexMono-Light.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Medium.woff _static/fonts/IBMPlexMono/IBMPlexMono-Medium.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Regular.woff _static/fonts/IBMPlexMono/IBMPlexMono-Regular.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-SemiBold.woff _static/fonts/IBMPlexMono/IBMPlexMono-SemiBold.woff2 _static/gallery.css _static/images/arrow-down-orange.svg _static/images/arrow-right-with-tail.svg _static/images/chevron-down-grey.svg _static/images/chevron-right-orange.svg _static/images/chevron-right-white.svg _static/images/home-footer-background.jpg _static/images/icon-close.svg _static/images/icon-menu-dots-dark.svg _static/images/logo-dark.svg _static/images/logo-facebook-dark.svg _static/images/logo-icon.svg _static/images/logo-twitter-dark.svg _static/images/logo.svg _static/images/view-page-source-icon.svg _static/img/ONNXLive.png _static/img/SRResNet.png _static/img/Variable.png _static/img/cartpole.gif _static/img/cat.jpg _static/img/cat_224x224.jpg _static/img/cat_output1.png _static/img/char_rnn_generation.png _static/img/chat.png _static/img/chatbot/RNN-bidirectional.png _static/img/chatbot/attn1.png _static/img/chatbot/attn2.png _static/img/chatbot/bot.png _static/img/chatbot/diff.png _static/img/chatbot/global_attn.png _static/img/chatbot/grad_clip.png _static/img/chatbot/pytorch_workflow.png _static/img/chatbot/scores.png _static/img/chatbot/seq2seq_batches.png _static/img/chatbot/seq2seq_ts.png _static/img/cifar10.png _static/img/cpp_logo.png _static/img/data_parallel.png _static/img/dcgan_generator.png _static/img/distributed/DistPyTorch.jpg _static/img/distributed/all_gather.pdf _static/img/distributed/all_gather.png _static/img/distributed/all_reduce.pdf _static/img/distributed/all_reduce.png _static/img/distributed/broadcast.png _static/img/distributed/gather.png _static/img/distributed/reduce.png _static/img/distributed/scatter.png _static/img/distributed/send_recv.png _static/img/distributed/send_recv_big.png _static/img/dynamic_graph.gif _static/img/fgsm_panda_image.png _static/img/hybrid.png _static/img/hybrid_frontend/220px-KnnClassification.png _static/img/hybrid_frontend/iris_pic.jpg _static/img/hybrid_frontend/pytorch_workflow_small.jpg _static/img/landmarked_face2.png _static/img/mnist.png _static/img/neural-style/dancing.jpg _static/img/neural-style/neuralstyle.png _static/img/neural-style/picasso.jpg _static/img/neural-style/sphx_glr_neural_style_tutorial_001.png _static/img/neural-style/sphx_glr_neural_style_tutorial_002.png _static/img/neural-style/sphx_glr_neural_style_tutorial_003.png _static/img/neural-style/sphx_glr_neural_style_tutorial_004.png _static/img/panda.png _static/img/pytorch-logo-dark.png _static/img/pytorch-logo-dark.svg _static/img/rnnclass.png _static/img/scipynumpy.png _static/img/seq2seq_flat.png _static/img/stn/FSeq.png _static/img/stn/Five.gif _static/img/stn/stn-arch.png _static/img/stn/tr.png _static/img/tensor_illustration.png _static/img/tensor_illustration_flat.png _static/img/thumbnails/220px-KnnClassification.png _static/img/thumbnails/babel.jpg _static/img/thumbnails/default.png _static/img/thumbnails/examples.png _static/img/thumbnails/eye.png _static/img/thumbnails/floppy.png _static/img/thumbnails/landmarked_face2.png _static/img/thumbnails/pytorch-logo-flat.png _static/img/thumbnails/sphx_glr_transfer_learning_tutorial_001.png _static/img/thumbnails/torch-logo.png _static/img/torch-nn-vs-pytorch-nn.png _static/jquery-3.2.1.js _static/jquery.js _static/js/modernizr.min.js _static/js/theme.js _static/js/vendor/anchor.min.js _static/js/vendor/bootstrap.min.js _static/js/vendor/popper.min.js _static/minus.png _static/no_image.png _static/plus.png _static/pygments.css _static/pytorch-logo-dark.svg _static/searchtools.js _static/underscore-1.3.1.js _static/underscore.js _static/up-pressed.png _static/up.png _static/websupport.js  
4c547998f,Eric Nakagawa,2018-10-01,Merge pull request #330 from ericnakagawa/rc1,,,,
671983aec,Eric Nakagawa,2018-10-01,Remove cached sphinx theme folder,1,1,,.jenkins/build.sh  
62578db4e,Eric Nakagawa,2018-10-01,Merge pull request #329 from ericnakagawa/rc1,,,,
35d2e3d2a,Eric Nakagawa,2018-10-01,Pinning another sphinx install in jenkins script,1,1,1,.jenkins/build.sh  
f569ec097,Eric Nakagawa,2018-10-01,Merge pull request #328 from ericnakagawa/rc1,,,,
b69980227,Eric Nakagawa,2018-10-01,Fixing locale bug by pinning sphinx to 1.7.9,1,1,1,requirements.txt  
2ca528f04,Eric Nakagawa,2018-10-01,Merge pull request #323 from brianjo/rc1,,,,
50dc24b59,Brian Johnson,2018-10-01,Added rst styled admonitions to new tutorials.,3,9,8,advanced_source/cpp_export.rst beginner_source/chatbot_tutorial.py beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py  
b1a6d7de6,Brian Johnson,2018-09-20,Updated opening text,1,14,16,index.rst  
79a9d143e,Eric Nakagawa,2018-09-19,Merge pull request #322 from ericnakagawa/rc1,,,,
3af408641,Eric Nakagawa,2018-09-19,Merge remote-tracking branch 'upstream/rc1' into rc1,,,,
e3c2f4b2f,Eric Nakagawa,2018-09-19,Reverting and fixing theme,2,10,4,.jenkins/build.sh requirements.txt  
6c544da89,Eric Nakagawa,2018-09-19,Merge pull request #320 from ericnakagawa/rc1,,,,
16016b53f,Eric Nakagawa,2018-09-19,Uncomment local comments,1,2,2,.jenkins/build.sh  
8ef2a1608,Eric Nakagawa,2018-09-19,Merge pull request #319 from ericnakagawa/rc1,,,,
4f4b57a67,Eric Nakagawa,2018-09-19,Install requirements.txt one folder up or from present directory,1,3,2,.jenkins/build.sh  
963265fcc,Eric Nakagawa,2018-09-19,Update missing design files,130,26578,,_static/ajax-loader.gif _static/basic.css _static/broken_example.png _static/comment-bright.png _static/comment-close.png _static/comment.png _static/css/pytorch_theme.css _static/css/theme.css _static/doctools.js _static/documentation_options.js _static/down-pressed.png _static/down.png _static/file.png _static/fonts/FreightSans/freight-sans-light.woff _static/fonts/FreightSans/freight-sans-light.woff2 _static/fonts/FreightSans/freight-sans-regular.woff _static/fonts/FreightSans/freight-sans-regular.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Light.woff _static/fonts/IBMPlexMono/IBMPlexMono-Light.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Medium.woff _static/fonts/IBMPlexMono/IBMPlexMono-Medium.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-Regular.woff _static/fonts/IBMPlexMono/IBMPlexMono-Regular.woff2 _static/fonts/IBMPlexMono/IBMPlexMono-SemiBold.woff _static/fonts/IBMPlexMono/IBMPlexMono-SemiBold.woff2 _static/gallery.css _static/images/arrow-down-orange.svg _static/images/arrow-right-with-tail.svg _static/images/chevron-down-grey.svg _static/images/chevron-right-orange.svg _static/images/chevron-right-white.svg _static/images/home-footer-background.jpg _static/images/icon-close.svg _static/images/icon-menu-dots-dark.svg _static/images/logo-dark.svg _static/images/logo-facebook-dark.svg _static/images/logo-icon.svg _static/images/logo-twitter-dark.svg _static/images/logo.svg _static/images/view-page-source-icon.svg _static/img/ONNXLive.png _static/img/SRResNet.png _static/img/Variable.png _static/img/cartpole.gif _static/img/cat.jpg _static/img/cat_224x224.jpg _static/img/cat_output1.png _static/img/char_rnn_generation.png _static/img/chat.png _static/img/chatbot/RNN-bidirectional.png _static/img/chatbot/attn1.png _static/img/chatbot/attn2.png _static/img/chatbot/bot.png _static/img/chatbot/diff.png _static/img/chatbot/global_attn.png _static/img/chatbot/grad_clip.png _static/img/chatbot/scores.png _static/img/chatbot/seq2seq_batches.png _static/img/chatbot/seq2seq_ts.png _static/img/cifar10.png _static/img/cpp_logo.png _static/img/data_parallel.png _static/img/dcgan_generator.png _static/img/distributed/DistPyTorch.jpg _static/img/distributed/all_gather.pdf _static/img/distributed/all_gather.png _static/img/distributed/all_reduce.pdf _static/img/distributed/all_reduce.png _static/img/distributed/broadcast.png _static/img/distributed/gather.png _static/img/distributed/reduce.png _static/img/distributed/scatter.png _static/img/distributed/send_recv.png _static/img/distributed/send_recv_big.png _static/img/dynamic_graph.gif _static/img/fgsm_panda_image.png _static/img/hybrid.png _static/img/hybrid_frontend/220px-KnnClassification.png _static/img/hybrid_frontend/iris_pic.jpg _static/img/hybrid_frontend/pytorch_workflow_small.jpg _static/img/landmarked_face2.png _static/img/mnist.png _static/img/neural-style/dancing.jpg _static/img/neural-style/neuralstyle.png _static/img/neural-style/picasso.jpg _static/img/neural-style/sphx_glr_neural_style_tutorial_001.png _static/img/neural-style/sphx_glr_neural_style_tutorial_002.png _static/img/neural-style/sphx_glr_neural_style_tutorial_003.png _static/img/neural-style/sphx_glr_neural_style_tutorial_004.png _static/img/panda.png _static/img/pytorch-logo-dark.png _static/img/pytorch-logo-dark.svg _static/img/rnnclass.png _static/img/scipynumpy.png _static/img/seq2seq_flat.png _static/img/stn/FSeq.png _static/img/stn/Five.gif _static/img/stn/stn-arch.png _static/img/stn/tr.png _static/img/tensor_illustration.png _static/img/tensor_illustration_flat.png _static/img/thumbnails/220px-KnnClassification.png _static/img/thumbnails/babel.jpg _static/img/thumbnails/default.png _static/img/thumbnails/examples.png _static/img/thumbnails/eye.png _static/img/thumbnails/floppy.png _static/img/thumbnails/landmarked_face2.png _static/img/thumbnails/pytorch-logo-flat.png _static/img/thumbnails/sphx_glr_transfer_learning_tutorial_001.png _static/img/thumbnails/torch-logo.png _static/img/torch-nn-vs-pytorch-nn.png _static/jquery-3.2.1.js _static/jquery.js _static/js/modernizr.min.js _static/js/theme.js _static/js/vendor/anchor.min.js _static/js/vendor/bootstrap.min.js _static/js/vendor/popper.min.js _static/minus.png _static/no_image.png _static/plus.png _static/pygments.css _static/pytorch-logo-dark.svg _static/searchtools.js _static/underscore-1.3.1.js _static/underscore.js _static/up-pressed.png _static/up.png _static/websupport.js  
e42cbb6ce,Eric Nakagawa,2018-09-19,"Pull tutorial dependencies into requirements.txt,have requirements refer to jenkins build script",2,11,11,.jenkins/build.sh requirements.txt  
ba8900529,Eric Nakagawa,2018-09-19,Merge pull request #314 from brianjo/rc1,,,,
0d3af7732,Brian Johnson,2018-09-19,Fixed theme issue.,1,2,2,requirements.txt  
8afce8a21,Peter Goldsborough,2018-09-19,Clarify sentence in C++ extensions tutorial (#311),1,7,8,advanced_source/cpp_extension.rst  
cca6112c0,Joseph Spisak,2018-09-18,Update index.rst (#313),1,11,8,index.rst  
be1299b80,Eric Nakagawa,2018-09-18,Merge pull request #312 from ericnakagawa/rc1,,,,
343b2746f,Eric Nakagawa,2018-09-18,Copy needed data for deploy_seq2seq_hybrid_frontend_tutorial.py,1,3,,Makefile  
a3e0c8d2b,Eric Nakagawa,2018-09-18,Comments out input as it hangs tutorial builds,1,2,2,beginner_source/chatbot_tutorial.py  
5dc364f29,Eric Nakagawa,2018-09-18,Merge pull request #309 from MatthewInkawhich/rc1,,,,
ae949d605,Matthew Inkawhich,2018-09-18,Merge branch 'rc1' into rc1,,,,
31ab1dd41,Matthew Inkawhich,2018-09-18,Force the use of CPU device options everywhere,1,3,5,beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py  
27f6b35bb,Eric Nakagawa,2018-09-18,Merge pull request #307 from brianjo/rc1,,,,
83e72d050,Eric Nakagawa,2018-09-17,Merge pull request #310 from ericnakagawa/rc1,,,,
75bb5c194,Eric Nakagawa,2018-09-17,Fixed typo in nightly url,1,4,4,.jenkins/build.sh  
f94219105,Eric Nakagawa,2018-09-17,Merge pull request #308 from ericnakagawa/rc1,,,,
ae4074d89,Eric Nakagawa,2018-09-17,Remove RTD theme and replace with pytorch_sphinx_theme,1,1,1,.jenkins/build.sh  
f57523bbc,Matthew Inkawhich,2018-09-17,Filled model download link; fixed saving syntax,1,11,6,beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py  
be5b9ce12,Eric Nakagawa,2018-09-17,Update the PT1 Tutorials Jenkins Build script to use CUDA 8.0,1,9,3,.jenkins/build.sh  
b3ad6e2ec,Brian Johnson,2018-09-17,Updated toc and tutorial notes.,6,19,10,_static/img/hybrid.png advanced_source/cpp_export.rst beginner_source/chatbot_tutorial.py beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py beginner_source/hybrid_frontend/learning_hybrid_frontend_through_example_tutorial.py index.rst  
1bdbee4fc,Brian Johnson,2018-09-17,Merge branch 'rc1' of github.com:brianjo/tutorials into rc1,,,,
a61996ae5,Matthew Inkawhich,2018-09-17,Updated Chatbot and Added Deploying Seq2Seq w/ Hybrid Frontend tutorial (#306),17,1122,844,_static/img/chatbot/RNN-bidirectional.png _static/img/chatbot/attn1.png _static/img/chatbot/attn2.png _static/img/chatbot/bot.jpg _static/img/chatbot/bot.png _static/img/chatbot/diff.png _static/img/chatbot/global_attn.png _static/img/chatbot/grad_clip.png _static/img/chatbot/pytorch_workflow.png _static/img/chatbot/scores.png _static/img/chatbot/seq2seq_batches.png _static/img/chatbot/seq2seq_model.png _static/img/chatbot/seq2seq_ts.png beginner_source/chatbot_tutorial.py beginner_source/deploy_seq2seq_hybrid_frontend_tutorial.py beginner_source/hybrid_frontend/introduction_to_hybrid_frontend_tutorial.py beginner_source/hybrid_frontend_tutorial.rst  
9659fa3ba,Brian Johnson,2018-09-17,Merge branch 'rc1' of github.com:pytorch/tutorials into rc1,,,,
